Date,Close,CVC
25/01/2011,34.44,-0.000290318
24/01/2011,34.45,0.006406545
21/01/2011,34.23,0.002339867
20/01/2011,34.15,0.012374937
19/01/2011,33.73,-0.007972876
18/01/2011,34,0.004421525
14/01/2011,33.85,0.013083743
13/01/2011,33.41,-0.010421413
12/01/2011,33.76,-0.002071313
11/01/2011,33.83,-0.00648205
10/01/2011,34.05,-0.017179051
07/01/2011,34.64,-0.005182851
06/01/2011,34.82,-0.010285805
05/01/2011,35.18,0.019518415
04/01/2011,34.5,0.017249368
03/01/2011,33.91,0.002066421
31/12/2010,33.84,-0.007360551
30/12/2010,34.09,0.00529413
29/12/2010,33.91,0.003545055
28/12/2010,33.79,0.00653209
27/12/2010,33.57,-0.0062361
23/12/2010,33.78,-0.01352564
22/12/2010,34.24,-0.011325807
21/12/2010,34.63,0.009866592
20/12/2010,34.29,0.002043498
17/12/2010,34.22,-0.014505621
16/12/2010,34.72,0.000864429
15/12/2010,34.69,-0.000288226
14/12/2010,34.7,0.003175064
13/12/2010,34.59,-0.003751267
10/12/2010,34.72,0.039958312
09/12/2010,33.36,0.001800181
08/12/2010,33.3,0.002104315
07/12/2010,33.23,0.008765358
06/12/2010,32.94,0.010375436
03/12/2010,32.6,0.02264716
02/12/2010,31.87,-0.009369213
01/12/2010,32.17,0.015664481
30/11/2010,31.67,0.00760701
29/11/2010,31.43,0.00350598
26/11/2010,31.32,-0.004142112
24/11/2010,31.45,0.018614145
23/11/2010,30.87,-0.001294918
22/11/2010,30.91,-0.009979159
19/11/2010,31.22,0.009979159
18/11/2010,30.91,0.066200637
17/11/2010,28.93,0.002769126
16/11/2010,28.85,-0.002077563
15/11/2010,28.91,-0.004142222
12/11/2010,29.03,-0.016060485
11/11/2010,29.5,-0.017806619
10/11/2010,30.03,0.023585999
09/11/2010,29.33,0.000341006
08/11/2010,29.32,0.021372754
05/11/2010,28.7,0.011917421
04/11/2010,28.36,0.025715703
03/11/2010,27.64,0.012377297
02/11/2010,27.3,0.004037444
01/11/2010,27.19,0.016688687
29/10/2010,26.74,0.002621233
28/10/2010,26.67,-0.012297528
27/10/2010,27,0.019447135
26/10/2010,26.48,0.001890002
25/10/2010,26.43,-0.002267575
22/10/2010,26.49,0.00795911
21/10/2010,26.28,-0.003039516
20/10/2010,26.36,0.012597991
19/10/2010,26.03,-0.024289619
18/10/2010,26.67,0.000375023
15/10/2010,26.66,0.005265149
14/10/2010,26.52,-0.009756175
13/10/2010,26.78,0
12/10/2010,26.78,0.013534041
11/10/2010,26.42,0.009507583
08/10/2010,26.17,-0.00571539
07/10/2010,26.32,-0.006060625
06/10/2010,26.48,-0.01387609
05/10/2010,26.85,0.019936714
04/10/2010,26.32,-0.00075959
01/10/2010,26.34,0.005711038
30/09/2010,26.19,0.008820767
29/09/2010,25.96,-0.008056825
28/09/2010,26.17,0.015014719
27/09/2010,25.78,-0.000775494
24/09/2010,25.8,0.019965431
23/09/2010,25.29,-0.004733737
22/09/2010,25.41,-0.022184214
21/09/2010,25.98,-0.014520698
20/09/2010,26.36,0.010678973
17/09/2010,26.08,-0.014465422
16/09/2010,26.46,-0.020202707
15/09/2010,27,-0.003696862
14/09/2010,27.1,-0.014288574
13/09/2010,27.49,0.021324337
10/09/2010,26.91,0.007834399
09/09/2010,26.7,0.00375235
08/09/2010,26.6,0.012864347
07/09/2010,26.26,-0.012864347
03/09/2010,26.6,0.001128456
02/09/2010,26.57,0.017464377
01/09/2010,26.11,0.039849022
31/08/2010,25.09,0.004794256
30/08/2010,24.97,-0.015498025
27/08/2010,25.36,0.000788955
26/08/2010,25.34,0.009516329
25/08/2010,25.1,0.031568789
24/08/2010,24.32,-0.025975486
23/08/2010,24.96,-0.017080852
20/08/2010,25.39,-0.005498836
19/08/2010,25.53,-0.024377295
18/08/2010,26.16,0.013857035
17/08/2010,25.8,0.000775494
16/08/2010,25.78,0.008570368
13/08/2010,25.56,-0.010120756
12/08/2010,25.82,-0.016516604
11/08/2010,26.25,-0.034079314
10/08/2010,27.16,-0.001471671
09/08/2010,27.2,0.017056402
06/08/2010,26.74,-0.025841231
05/08/2010,27.44,-0.00363769
04/08/2010,27.54,0
03/08/2010,27.54,-0.013703785
02/08/2010,27.92,0.018435368
30/07/2010,27.41,0.022879227
29/07/2010,26.79,0.003365118
28/07/2010,26.7,0.016616697
27/07/2010,26.26,-0.007965147
26/07/2010,26.47,0.017530937
23/07/2010,26.01,0.019802627
22/07/2010,25.5,0.025418366
21/07/2010,24.86,-0.024633745
20/07/2010,25.48,-0.006649741
19/07/2010,25.65,0.006649741
16/07/2010,25.48,-0.025190249
15/07/2010,26.13,0.012322066
14/07/2010,25.81,-0.018806925
13/07/2010,26.3,0.029714708
12/07/2010,25.53,0.007470056
09/07/2010,25.34,0.009516329
08/07/2010,25.1,0.011218066
07/07/2010,24.82,0.038189818
06/07/2010,23.89,-0.001672941
02/07/2010,23.93,-0.012458633
01/07/2010,24.23,0.009121125
30/06/2010,24.01,0.006686193
29/06/2010,23.85,-0.019925939
28/06/2010,24.33,0.00991334
25/06/2010,24.09,-0.004968954
24/06/2010,24.21,-0.009455363
23/06/2010,24.44,-0.008150004
22/06/2010,24.64,-0.016901811
21/06/2010,25.06,-0.005967792
18/06/2010,25.21,-0.006720721
17/06/2010,25.38,0.0059277
16/06/2010,25.23,0.003175866
15/06/2010,25.15,0.02333171
14/06/2010,24.57,0.048790164
11/06/2010,23.4,0.001282874
10/06/2010,23.37,0.053615652
09/06/2010,22.15,-0.057885513
08/06/2010,23.47,-0.006370801
07/06/2010,23.62,-0.048749842
04/06/2010,24.8,-0.025479085
03/06/2010,25.44,0.014252023
02/06/2010,25.08,0.028717848
01/06/2010,24.37,-0.01789393
28/05/2010,24.81,-0.00962703
27/05/2010,25.05,0.027110703
26/05/2010,24.38,0.019884665
25/05/2010,23.9,0.044927342
24/05/2010,22.85,-0.015201161
21/05/2010,23.2,0.043159494
20/05/2010,22.22,-0.06701071
19/05/2010,23.76,-0.012547216
18/05/2010,24.06,-0.025442488
17/05/2010,24.68,0.011819987
14/05/2010,24.39,-0.011009286
13/05/2010,24.66,-0.019675399
12/05/2010,25.15,0.025776699
11/05/2010,24.51,0.018946201
10/05/2010,24.05,-0.024236142
07/05/2010,24.64,-0.010898191
06/05/2010,24.91,-0.073505623
05/05/2010,26.81,-0.015177045
04/05/2010,27.22,-0.02036434
03/05/2010,27.78,0.012314534
30/04/2010,27.44,-0.000364365
29/04/2010,27.45,0.03711001
28/04/2010,26.45,0.004927052
27/04/2010,26.32,-0.02179718
26/04/2010,26.9,0.024079418
23/04/2010,26.26,0.003815342
22/04/2010,26.16,0.007674635
21/04/2010,25.96,0.009676871
20/04/2010,25.71,0.00702579
19/04/2010,25.53,-0.00702579
16/04/2010,25.71,-0.020785968
15/04/2010,26.25,0.004199281
14/04/2010,26.14,0.003832891
13/04/2010,26.04,0.004618946
12/04/2010,25.92,0.00852388
09/04/2010,25.7,0.018060954
08/04/2010,25.24,0.013160708
07/04/2010,24.91,-0.01474424
06/04/2010,25.28,0.009139742
05/04/2010,25.05,0.021384716
01/04/2010,24.52,0.015618895
31/03/2010,24.14,0.007901892
30/03/2010,23.95,-0.000417449
29/03/2010,23.96,0.009645703
26/03/2010,23.73,0.002531647
25/03/2010,23.67,-0.004215858
24/03/2010,23.77,0.011849483
23/03/2010,23.49,-0.001701404
22/03/2010,23.53,0.003832238
19/03/2010,23.44,-0.01355953
18/03/2010,23.76,-0.005037794
17/03/2010,23.88,0.005037794
16/03/2010,23.76,-0.010050336
15/03/2010,24,-0.003742986
12/03/2010,24.09,0.014214286
11/03/2010,23.75,-0.0104713
10/03/2010,24,-0.00332779
09/03/2010,24.08,0.00332779
08/03/2010,24,-0.011599136
05/03/2010,24.28,0.008686714
04/03/2010,24.07,-0.003318128
03/03/2010,24.15,-0.007014677
02/03/2010,24.32,-0.00778214
01/03/2010,24.51,0.017699577
26/02/2010,24.08,0.020982725
25/02/2010,23.58,0.032323435
24/02/2010,22.83,0.012783952
23/02/2010,22.54,-0.022374261
22/02/2010,23.05,-0.003032274
19/02/2010,23.12,0.017012406
18/02/2010,22.73,0.004851167
17/02/2010,22.62,0.020094447
16/02/2010,22.17,-0.011213394
12/02/2010,22.42,-0.001337197
11/02/2010,22.45,0.015713006
10/02/2010,22.1,-0.166740774
09/02/2010,26.11,0.037460486
08/02/2010,25.15,-0.003572141
05/02/2010,25.24,-0.012989752
04/02/2010,25.57,-0.039491426
03/02/2010,26.6,-0.009726975
02/02/2010,26.86,0.018032044
01/02/2010,26.38,0.028452515
29/01/2010,25.64,-0.01624794
28/01/2010,26.06,0.014689093
27/01/2010,25.68,-0.01583962
26/01/2010,26.09,-0.018606954
25/01/2010,26.58,0.02746168
22/01/2010,25.86,-0.02406993
21/01/2010,26.49,-0.019439865
20/01/2010,27.01,-0.009213258
19/01/2010,27.26,0.012550921
15/01/2010,26.92,-0.018038406
14/01/2010,27.41,0.019897488
13/01/2010,26.87,0.035995551
12/01/2010,25.92,-0.014173767
11/01/2010,26.29,0.000380445
08/01/2010,26.28,-0.007581537
07/01/2010,26.48,0.009485937
06/01/2010,26.23,-0.005702353
05/01/2010,26.38,-0.003028011
04/01/2010,26.46,0.024484773
31/12/2009,25.82,-0.009252186
30/12/2009,26.06,0
29/12/2009,26.06,0.001920492
28/12/2009,26.01,-0.003454235
24/12/2009,26.1,0.014666415
23/12/2009,25.72,-0.007360095
22/12/2009,25.91,-0.008455085
21/12/2009,26.13,0.011160401
18/12/2009,25.84,0.001549187
17/12/2009,25.8,-0.006952519
16/12/2009,25.98,0
15/12/2009,25.98,0
14/12/2009,25.98,-0.003841726
11/12/2009,26.08,-0.00306279
10/12/2009,26.16,0.012694919
09/12/2009,25.83,0.010116818
08/12/2009,25.57,0.001957331
07/12/2009,25.52,0.022588636
04/12/2009,24.95,0.005627024
03/12/2009,24.81,0
02/12/2009,24.81,-0.014406011
01/12/2009,25.17,0.005977304
30/11/2009,25.02,-0.001198322
27/11/2009,25.05,-0.020154802
25/11/2009,25.56,0.01101506
24/11/2009,25.28,-0.000790826
23/11/2009,25.3,-0.011787956
20/11/2009,25.6,-0.008557034
19/11/2009,25.82,-0.009252186
18/11/2009,26.06,-0.003829955
17/11/2009,26.16,-0.00038219
16/11/2009,26.17,0.04174587
13/11/2009,25.1,0.021748743
12/11/2009,24.56,-0.010127694
11/11/2009,24.81,-0.015993943
10/11/2009,25.21,-0.01065309
09/11/2009,25.48,0.029876749
06/11/2009,24.73,0.003240181
05/11/2009,24.65,0.044378005
04/11/2009,23.58,-0.018487922
03/11/2009,24.02,0.031721839
02/11/2009,23.27,0.013411406
30/10/2009,22.96,-0.021543272
29/10/2009,23.46,0.04891805
28/10/2009,22.34,-0.030853042
27/10/2009,23.04,-0.001734606
26/10/2009,23.08,-0.017608357
23/10/2009,23.49,-0.01730366
22/10/2009,23.9,0.019007964
21/10/2009,23.45,-0.018589466
20/10/2009,23.89,0.014334141
19/10/2009,23.55,0.002125399
16/10/2009,23.5,-0.011003073
15/10/2009,23.76,-0.010050336
14/10/2009,24,0.010892441
13/10/2009,23.74,-0.000421141
12/10/2009,23.75,-0.007550371
09/10/2009,23.93,-0.008737314
08/10/2009,24.14,0.033701589
07/10/2009,23.34,-0.004275338
06/10/2009,23.44,0.009429988
05/10/2009,23.22,0.025295723
02/10/2009,22.64,-0.015775963
01/10/2009,23,-0.032088315
30/09/2009,23.75,-0.008803243
29/09/2009,23.96,-0.006655599
28/09/2009,24.12,0.030732791
25/09/2009,23.39,-0.014009994
24/09/2009,23.72,-0.019207271
23/09/2009,24.18,-0.036146067
22/09/2009,25.07,0.003596407
21/09/2009,24.98,-0.003995211
18/09/2009,25.08,-0.018957914
17/09/2009,25.56,-0.007794272
16/09/2009,25.76,0.021185571
15/09/2009,25.22,0.024890888
14/09/2009,24.6,0.011447386
11/09/2009,24.32,-0.002053811
10/09/2009,24.37,0.014466051
09/09/2009,24.02,0.006264376
08/09/2009,23.87,0.029764102
04/09/2009,23.17,0.018293193
03/09/2009,22.75,0.006172859
02/09/2009,22.61,0.010671511
01/09/2009,22.37,0.001341982
31/08/2009,22.34,-0.012013493
28/08/2009,22.61,0.037400169
27/08/2009,21.78,0.012939182
26/08/2009,21.5,-0.006028305
25/08/2009,21.63,0.0210239
24/08/2009,21.18,-0.019172904
21/08/2009,21.59,0.031046708
20/08/2009,20.93,0.005269473
19/08/2009,20.82,0.017442303
18/08/2009,20.46,-0.001465202
17/08/2009,20.49,-0.029336078
14/08/2009,21.1,-0.008964438
13/08/2009,21.29,0.008490617
12/08/2009,21.11,0.002846302
11/08/2009,21.05,0.009067111
10/08/2009,20.86,-0.027424887
07/08/2009,21.44,0.026466573
06/08/2009,20.88,-0.007158227
05/08/2009,21.03,0.003811343
04/08/2009,20.95,-0.0170378
03/08/2009,21.31,0.040216046
31/07/2009,20.47,-0.005845121
30/07/2009,20.59,0.084057556
29/07/2009,18.93,-0.015203438
28/07/2009,19.22,0.001041125
27/07/2009,19.2,0.002607563
24/07/2009,19.15,0.009971219
23/07/2009,18.96,0.014342875
22/07/2009,18.69,-0.010114539
21/07/2009,18.88,-0.005809364
20/07/2009,18.99,0.015923903
17/07/2009,18.69,-0.002137895
16/07/2009,18.73,0.002137895
15/07/2009,18.69,0.042071214
14/07/2009,17.92,0.00447428
13/07/2009,17.84,0.00900907
10/07/2009,17.68,-0.007887365
09/07/2009,17.82,0.011286802
08/07/2009,17.62,0
07/07/2009,17.62,-0.039504441
06/07/2009,18.33,-0.008150004
02/07/2009,18.48,-0.057819571
01/07/2009,19.58,0.00872024
30/06/2009,19.41,0.004647568
29/06/2009,19.32,0.024097552
26/06/2009,18.86,-0.007395702
25/06/2009,19,0.051847465
24/06/2009,18.04,0.013955013
23/06/2009,17.79,-0.00224593
22/06/2009,17.83,-0.044963714
19/06/2009,18.65,0.006455106
18/06/2009,18.53,-0.007526917
17/06/2009,18.67,0.007526917
16/06/2009,18.53,-0.027150989
15/06/2009,19.04,0.006851147
12/06/2009,18.91,0.037719989
11/06/2009,18.21,-0.010923102
10/06/2009,18.41,-0.024679364
09/06/2009,18.87,0.006913083
08/06/2009,18.74,0.00053376
05/06/2009,18.73,0.011275287
04/06/2009,18.52,-0.032406554
03/06/2009,19.13,-0.022228881
02/06/2009,19.56,-0.001021972
01/06/2009,19.58,0.028491956
29/05/2009,19.03,-0.003147956
28/05/2009,19.09,0.007360706
27/05/2009,18.95,-0.04589617
26/05/2009,19.84,0.033310792
22/05/2009,19.19,-0.004160172
21/05/2009,19.27,-0.031164719
20/05/2009,19.88,-0.003013563
19/05/2009,19.94,0.014650426
18/05/2009,19.65,0.072816968
15/05/2009,18.27,0.022696795
14/05/2009,17.86,-0.007252473
13/05/2009,17.99,-0.039242092
12/05/2009,18.71,-0.033634279
11/05/2009,19.35,-0.005668657
08/05/2009,19.46,0.016058361
07/05/2009,19.15,0.043763654
06/05/2009,18.33,0.015947547
05/05/2009,18.04,-0.007180368
04/05/2009,18.17,0.039859332
01/05/2009,17.46,0.017331456
30/04/2009,17.16,0.011723464
29/04/2009,16.96,0.075287913
28/04/2009,15.73,-0.02387048
27/04/2009,16.11,-0.015399134
24/04/2009,16.36,0.013538668
23/04/2009,16.14,-0.017199441
22/04/2009,16.42,0.006108754
21/04/2009,16.32,0.024187226
20/04/2009,15.93,-0.095138962
17/04/2009,17.52,0.026020549
16/04/2009,17.07,0.029728705
15/04/2009,16.57,0.006053287
14/04/2009,16.47,-0.054354784
13/04/2009,17.39,0.047698179
09/04/2009,16.58,0.08230703
08/04/2009,15.27,0.049674642
07/04/2009,14.53,-0.029164495
06/04/2009,14.96,0.016852438
03/04/2009,14.71,0.021299328
02/04/2009,14.4,0.0719735
01/04/2009,13.4,0.034931418
31/03/2009,12.94,0.021086295
30/03/2009,12.67,-0.081074292
27/03/2009,13.74,-0.02798891
26/03/2009,14.13,0.027261373
25/03/2009,13.75,0.005835173
24/03/2009,13.67,-0.017404355
23/03/2009,13.91,0.098911192
20/03/2009,12.6,-0.027398974
19/03/2009,12.95,-0.011516442
18/03/2009,13.1,0.028650818
17/03/2009,12.73,0.054067221
16/03/2009,12.06,-0.05955098
13/03/2009,12.8,0.025317808
12/03/2009,12.48,0.057724185
11/03/2009,11.78,0.068507905
10/03/2009,11,0.149766366
09/03/2009,9.47,-0.088857613
06/03/2009,10.35,0.0106849
05/03/2009,10.24,-0.124703479
04/03/2009,11.6,0.035984576
03/03/2009,11.19,-0.064035714
02/03/2009,11.93,-0.085123595
27/02/2009,12.99,-0.024335802
26/02/2009,13.31,-0.004497759
25/02/2009,13.37,0.035011186
24/02/2009,12.91,0.079784543
23/02/2009,11.92,-0.016639319
20/02/2009,12.12,-0.010668956
19/02/2009,12.25,-0.002445986
18/02/2009,12.28,-0.056977435
17/02/2009,13,-0.066939483
13/02/2009,13.9,-0.005738897
12/02/2009,13.98,0.005019731
11/02/2009,13.91,-0.01072588
10/02/2009,14.06,-0.073345641
09/02/2009,15.13,0.001322752
06/02/2009,15.11,0.028189786
05/02/2009,14.69,-0.009485166
04/02/2009,14.83,-0.035114572
03/02/2009,15.36,-0.016145007
02/02/2009,15.61,-0.026550232
30/01/2009,16.03,-0.030109801
29/01/2009,16.52,-0.049020738
28/01/2009,17.35,0.058142115
27/01/2009,16.37,0.026618718
26/01/2009,15.94,-0.016796662
23/01/2009,16.21,-0.023171768
22/01/2009,16.59,-0.040170788
21/01/2009,17.27,0.057192476
20/01/2009,16.31,-0.087981681
16/01/2009,17.81,-0.00615731
15/01/2009,17.92,0.021433421
14/01/2009,17.54,-0.010774133
13/01/2009,17.73,-0.019548235
12/01/2009,18.08,-0.011001211
09/01/2009,18.28,-0.051183879
08/01/2009,19.24,0.14758875
07/01/2009,16.6,-0.019684501
06/01/2009,16.93,0.014876799
05/01/2009,16.68,
