Date,Close,YHOO
25/01/2011,16.02,-0.004360019
24/01/2011,16.09,0.007485999
21/01/2011,15.97,-0.016149419
20/01/2011,16.23,-0.004917035
19/01/2011,16.31,-0.011581964
18/01/2011,16.5,-0.018613567
14/01/2011,16.81,0.003575689
13/01/2011,16.75,0.005988042
12/01/2011,16.65,0.004213067
11/01/2011,16.58,-0.001205546
10/01/2011,16.6,-0.017910927
07/01/2011,16.9,-0.00942292
06/01/2011,17.06,0.008831379
05/01/2011,16.91,0.019105059
04/01/2011,16.59,-0.009598154
03/01/2011,16.75,0.007189965
31/12/2010,16.63,-0.007786802
30/12/2010,16.76,0.008990171
29/12/2010,16.61,0.010895992
28/12/2010,16.43,-0.003038592
27/12/2010,16.48,-0.014458083
23/12/2010,16.72,0.005397314
22/12/2010,16.63,0.001805598
21/12/2010,16.6,0.019465335
20/12/2010,16.28,-0.006123718
17/12/2010,16.38,-0.00790518
16/12/2010,16.51,0.003640781
15/12/2010,16.45,-0.010882816
14/12/2010,16.63,-0.004200426
13/12/2010,16.7,-0.018392687
10/12/2010,17.01,0.003533573
09/12/2010,16.95,-0.004121289
08/12/2010,17.02,0.004711434
07/12/2010,16.94,0.036673782
06/12/2010,16.33,-0.00122399
03/12/2010,16.35,0.00122399
02/12/2010,16.33,0.011083857
01/12/2010,16.15,0.020645087
30/11/2010,15.82,-0.034786116
29/11/2010,16.38,0.00981603
26/11/2010,16.22,-0.011645856
24/11/2010,16.41,0.013497137
23/11/2010,16.19,-0.022596381
22/11/2010,16.56,-0.000603682
19/11/2010,16.57,-0.025031104
18/11/2010,16.99,0.050704886
17/11/2010,16.15,-0.005557285
16/11/2010,16.24,-0.021925361
15/11/2010,16.6,0.003016594
12/11/2010,16.55,-0.014992785
11/11/2010,16.8,-0.008298803
10/11/2010,16.94,-0.00176939
09/11/2010,16.97,0.03172969
08/11/2010,16.44,0.010394468
05/11/2010,16.27,0.004311679
04/11/2010,16.2,0.001853569
03/11/2010,16.17,-0.001236094
02/11/2010,16.19,0.002473718
01/11/2010,16.15,-0.020834087
29/10/2010,16.49,0.005472802
28/10/2010,16.4,-0.001218769
27/10/2010,16.42,-0.002433091
26/10/2010,16.46,0.00365186
25/10/2010,16.4,0.005502918
22/10/2010,16.31,0.021066454
21/10/2010,15.97,0.010702022
20/10/2010,15.8,0.019815286
19/10/2010,15.49,-0.028009469
18/10/2010,15.93,-0.019888785
15/10/2010,16.25,0.019888785
14/10/2010,15.93,0.043624621
13/10/2010,15.25,0.05527013
12/10/2010,14.43,0.001386963
11/10/2010,14.41,-0.005536346
08/10/2010,14.49,0.018106344
07/10/2010,14.23,-0.020174597
06/10/2010,14.52,-0.006179216
05/10/2010,14.61,0.022846269
04/10/2010,14.28,0.000700525
01/10/2010,14.27,0.007032378
30/09/2010,14.17,-0.011925781
29/09/2010,14.34,-0.003480686
28/09/2010,14.39,0.007673564
27/09/2010,14.28,-0.015288693
24/09/2010,14.5,0.023021596
23/09/2010,14.17,0.009216655
22/09/2010,14.04,-0.009922123
21/09/2010,14.18,0.022825527
20/09/2010,13.86,-0.002162163
17/09/2010,13.89,-0.021368334
16/09/2010,14.19,-0.00562194
15/09/2010,14.27,0.045886186
14/09/2010,13.63,-0.007309974
13/09/2010,13.73,0.003648308
10/09/2010,13.68,0.002195391
09/09/2010,13.65,-0.007299302
08/09/2010,13.75,0.016129382
07/09/2010,13.53,-0.006629859
03/09/2010,13.62,0.008109149
02/09/2010,13.51,0.010416761
01/09/2010,13.37,0.019638093
31/08/2010,13.11,-0.005325231
30/08/2010,13.18,-0.018790481
27/08/2010,13.43,0.016516892
26/08/2010,13.21,-0.003777866
25/08/2010,13.26,-0.010502722
24/08/2010,13.4,-0.018484815
23/08/2010,13.65,-0.01020417
20/08/2010,13.79,-0.004341541
19/08/2010,13.85,-0.010057556
18/08/2010,13.99,0.003580383
17/08/2010,13.94,0.010818714
16/08/2010,13.79,-0.002896454
13/08/2010,13.83,-0.001445087
12/08/2010,13.85,-0.001443002
11/08/2010,13.87,-0.034021708
10/08/2010,14.35,-0.003478264
09/08/2010,14.4,0.004175371
06/08/2010,14.34,0.012631747
05/08/2010,14.16,-0.001411433
04/08/2010,14.18,0.017070116
03/08/2010,13.94,-0.004294924
02/08/2010,14,0.008608375
30/07/2010,13.88,0.008683123
29/07/2010,13.76,-0.007962402
28/07/2010,13.87,-0.005751274
27/07/2010,13.95,-0.014235116
26/07/2010,14.15,0.011371835
23/07/2010,13.99,0.007893834
22/07/2010,13.88,-0.002159051
21/07/2010,13.91,-0.088687422
20/07/2010,15.2,0.006600684
19/07/2010,15.1,0.013333531
16/07/2010,14.9,-0.031056345
15/07/2010,15.37,0
14/07/2010,15.37,-0.009711957
13/07/2010,15.52,0.038087335
12/07/2010,14.94,0.003352333
09/07/2010,14.89,0.019668318
08/07/2010,14.6,0.013793322
07/07/2010,14.4,0.01892801
06/07/2010,14.13,0.004255326
02/07/2010,14.07,-0.001420455
01/07/2010,14.09,0.017902376
30/06/2010,13.84,-0.014347448
29/06/2010,14.04,-0.047975832
28/06/2010,14.73,-0.005416398
25/06/2010,14.81,-0.001349528
24/06/2010,14.83,-0.026615011
23/06/2010,15.23,0.009234894
22/06/2010,15.09,-0.007920833
21/06/2010,15.21,-0.021464239
18/06/2010,15.54,-0.003853569
17/06/2010,15.6,0.00707626
16/06/2010,15.49,-0.010276263
15/06/2010,15.65,0.031151124
14/06/2010,15.17,-0.007879227
11/06/2010,15.29,0.012504276
10/06/2010,15.1,0.027527754
09/06/2010,14.69,-0.006784287
08/06/2010,14.79,-0.010090903
07/06/2010,14.94,-0.004008021
04/06/2010,15,-0.028263465
03/06/2010,15.43,0.016334894
02/06/2010,15.18,0.010596126
01/06/2010,15.02,-0.02108115
28/05/2010,15.34,-0.022559771
27/05/2010,15.69,0.015414563
26/05/2010,15.45,0.009102794
25/05/2010,15.31,-0.014911135
24/05/2010,15.54,0.003868477
21/05/2010,15.48,0.024854124
20/05/2010,15.1,-0.044682084
19/05/2010,15.79,-0.015085138
18/05/2010,16.03,-0.014860955
17/05/2010,16.27,-0.007348472
14/05/2010,16.39,0.01537073
13/05/2010,16.14,-0.020239881
12/05/2010,16.47,0.003649639
11/05/2010,16.41,0.004886998
10/05/2010,16.33,0.065804887
07/05/2010,15.29,-0.04037716
06/05/2010,15.92,-0.035177956
05/05/2010,16.49,0.010362787
04/05/2010,16.32,-0.037876484
03/05/2010,16.95,0.025090922
30/04/2010,16.53,-0.026270167
29/04/2010,16.97,0.013048821
28/04/2010,16.75,-0.010098096
27/04/2010,16.92,-0.027398974
26/04/2010,17.39,-0.014273722
23/04/2010,17.64,-0.004524895
22/04/2010,17.72,0.015354297
21/04/2010,17.45,-0.051923468
20/04/2010,18.38,-0.000543922
19/04/2010,18.39,0.012035156
16/04/2010,18.17,-0.043086902
15/04/2010,18.97,0.031595667
14/04/2010,18.38,0.010941028
13/04/2010,18.18,0.030153038
12/04/2010,17.64,0.006825965
09/04/2010,17.52,0.009750579
08/04/2010,17.35,0.02805561
07/04/2010,16.87,-0.002959458
06/04/2010,16.92,0.024530096
05/04/2010,16.51,0.013414835
01/04/2010,16.29,-0.014625489
31/03/2010,16.53,-0.004828012
30/03/2010,16.61,0.003014775
29/03/2010,16.56,0.001208459
26/03/2010,16.54,0.01339034
25/03/2010,16.32,0.014193389
24/03/2010,16.09,0.003735994
23/03/2010,16.03,-0.019154123
22/03/2010,16.34,-0.0061013
19/03/2010,16.44,-0.007272759
18/03/2010,16.56,0.003629768
17/03/2010,16.5,0.00852105
16/03/2010,16.36,-0.006093864
15/03/2010,16.46,0.008541846
12/03/2010,16.32,-0.012785562
11/03/2010,16.53,-0.015606559
10/03/2010,16.79,0.015606559
09/03/2010,16.53,0.000605144
08/03/2010,16.52,0.02824006
05/03/2010,16.06,0.015689057
04/03/2010,15.81,0.015296665
03/03/2010,15.57,-0.010223731
02/03/2010,15.73,-0.003807111
01/03/2010,15.79,0.030870619
26/02/2010,15.31,0.004582659
25/02/2010,15.24,-0.022706133
24/02/2010,15.59,0.013561719
23/02/2010,15.38,-0.00712669
22/02/2010,15.49,-0.005793386
19/02/2010,15.58,0.002570696
18/02/2010,15.54,0.0064558
17/02/2010,15.44,0.001944895
16/02/2010,15.41,0.015696856
12/02/2010,15.17,-0.003290559
11/02/2010,15.22,0.027983172
10/02/2010,14.8,-0.018078832
09/02/2010,15.07,0.005322701
08/02/2010,14.99,-0.013254004
05/02/2010,15.19,0.011920671
04/02/2010,15.01,-0.029539398
03/02/2010,15.46,0.01893625
02/02/2010,15.17,0.007941802
01/02/2010,15.05,0.002661346
29/01/2010,15.01,-0.028244899
28/01/2010,15.44,-0.034376396
27/01/2010,15.98,-0.000625587
26/01/2010,15.99,0.008163311
25/01/2010,15.86,-0.00126024
22/01/2010,15.88,-0.019950786
21/01/2010,16.2,-0.011049836
20/01/2010,16.38,-0.02233718
19/01/2010,16.75,-0.004170396
15/01/2010,16.82,-0.017678716
14/01/2010,17.12,0.012933749
13/01/2010,16.9,0.013103225
12/01/2010,16.68,-0.003590668
11/01/2010,16.74,0.002392346
08/01/2010,16.7,0
07/01/2010,16.7,-0.027754955
06/01/2010,17.17,-0.003488376
05/01/2010,17.23,0.007573587
04/01/2010,17.1,0.018890762
31/12/2009,16.78,-0.01184848
30/12/2009,16.98,0.003539827
29/12/2009,16.92,0.002366865
28/12/2009,16.88,0.009523882
24/12/2009,16.72,0.002994911
23/12/2009,16.67,0.042272756
22/12/2009,15.98,0.006277485
21/12/2009,15.88,-0.016240207
18/12/2009,16.14,0.020025701
17/12/2009,15.82,0.001898134
16/12/2009,15.79,0.003171585
15/12/2009,15.74,-0.004437408
14/12/2009,15.81,0.004437408
11/12/2009,15.74,0.016010589
10/12/2009,15.49,0.020215882
09/12/2009,15.18,-0.017630231
08/12/2009,15.45,0
07/12/2009,15.45,0.016971687
04/12/2009,15.19,0.00528054
03/12/2009,15.11,-0.013149433
02/12/2009,15.31,0.011826682
01/12/2009,15.13,0.010631329
30/11/2009,14.97,-0.002002003
27/11/2009,15,-0.019802627
25/11/2009,15.3,0.003929278
24/11/2009,15.24,-0.013685453
23/11/2009,15.45,0.004541039
20/11/2009,15.38,-0.01484377
19/11/2009,15.61,-0.023426206
18/11/2009,15.98,-0.004370909
17/11/2009,16.05,-0.00124533
16/11/2009,16.07,0.008750056
13/11/2009,15.93,-0.004384598
12/11/2009,16,-0.005609239
11/11/2009,16.09,0.003112359
10/11/2009,16.04,0.001247661
09/11/2009,16.02,0.005006268
06/11/2009,15.94,0.002512564
05/11/2009,15.9,0.013295542
04/11/2009,15.69,-0.000637146
03/11/2009,15.7,-0.009508788
02/11/2009,15.85,-0.003149609
30/10/2009,15.9,-0.014361783
29/10/2009,16.13,0.00559529
28/10/2009,16.04,-0.039724135
27/10/2009,16.69,-0.010727159
26/10/2009,16.87,-0.020534602
23/10/2009,17.22,-0.025796787
22/10/2009,17.67,0.000566091
21/10/2009,17.66,0.02813852
20/10/2009,17.17,-0.002907824
19/10/2009,17.22,0.024097552
16/10/2009,16.81,0.017402179
15/10/2009,16.52,-0.025696066
14/10/2009,16.95,0.004138345
13/10/2009,16.88,0.007731231
12/10/2009,16.75,-0.007138638
09/10/2009,16.87,-0.041224996
08/10/2009,17.58,0.005132603
07/10/2009,17.49,0.010922788
06/10/2009,17.3,0.029327615
05/10/2009,16.8,-0.002378122
02/10/2009,16.84,-0.03213832
01/10/2009,17.39,-0.023864769
30/09/2009,17.81,0.020420449
29/09/2009,17.45,-0.001145475
28/09/2009,17.47,0.022576936
25/09/2009,17.08,0.011186458
24/09/2009,16.89,-0.018768879
23/09/2009,17.21,0.020546658
22/09/2009,16.86,-0.010619569
21/09/2009,17.04,-0.020331807
18/09/2009,17.39,-0.006305553
17/09/2009,17.5,0.029575945
16/09/2009,16.99,0.034734031
15/09/2009,16.41,0.052544919
14/09/2009,15.57,-0.001283697
11/09/2009,15.59,0.00902068
10/09/2009,15.45,0.044334088
09/09/2009,14.78,0.019816159
08/09/2009,14.49,-0.000689893
04/09/2009,14.5,0.015288693
03/09/2009,14.28,0.003507545
02/09/2009,14.23,0.003519891
01/09/2009,14.18,-0.029873705
31/08/2009,14.61,-0.016293639
28/08/2009,14.85,-0.005372746
27/08/2009,14.93,0
26/08/2009,14.93,-0.009333401
25/08/2009,15.07,0.005322701
24/08/2009,14.99,0.013432035
21/08/2009,14.79,0.00135318
20/08/2009,14.77,-0.00135318
19/08/2009,14.79,0.002708194
18/08/2009,14.75,0.01296504
17/08/2009,14.56,-0.032435276
14/08/2009,15.04,0
13/08/2009,15.04,0.024227295
12/08/2009,14.68,0.015099806
11/08/2009,14.46,-0.011687998
10/08/2009,14.63,0.000683761
07/08/2009,14.62,-0.008174432
06/08/2009,14.74,0.004760295
05/08/2009,14.67,0.010966525
04/08/2009,14.51,0.011785232
03/08/2009,14.34,0.001395674
31/07/2009,14.32,-0.019364367
30/07/2009,14.6,-0.036318719
29/07/2009,15.14,-0.128731251
28/07/2009,17.22,0.012858155
27/07/2009,17,-0.027844026
24/07/2009,17.48,0.006888661
23/07/2009,17.36,-0.000575871
22/07/2009,17.37,0.036346322
21/07/2009,16.75,-0.015403148
20/07/2009,17.01,0.010044398
17/07/2009,16.84,0.039363241
16/07/2009,16.19,0.030096315
15/07/2009,15.71,0.03431868
14/07/2009,15.18,0.011262126
13/07/2009,15.01,0.005344034
10/07/2009,14.93,0.025781618
09/07/2009,14.55,0.011752641
08/07/2009,14.38,-0.004163781
07/07/2009,14.44,-0.032029995
06/07/2009,14.91,-0.005351183
02/07/2009,14.99,-0.027633337
01/07/2009,15.41,-0.016093041
30/06/2009,15.66,-0.015209419
29/06/2009,15.9,0.010113866
26/06/2009,15.74,0.013431606
25/06/2009,15.53,0.005164634
24/06/2009,15.45,0.05112298
23/06/2009,14.68,-0.002041511
22/06/2009,14.71,-0.071482405
19/06/2009,15.8,0.029546144
18/06/2009,15.34,-0.016807118
17/06/2009,15.6,-0.022814678
16/06/2009,15.96,-0.027195743
15/06/2009,16.4,0
12/06/2009,16.4,0.012887567
11/06/2009,16.19,-0.007997582
10/06/2009,16.32,-0.004889985
09/06/2009,16.4,0.012887567
08/06/2009,16.19,-0.027415668
05/06/2009,16.64,-0.000600781
04/06/2009,16.65,0.021245109
03/06/2009,16.3,-0.019441682
02/06/2009,16.62,0.00240964
01/06/2009,16.58,0.045658763
29/05/2009,15.84,0.048506114
28/05/2009,15.09,0.009990093
27/05/2009,14.94,-0.022502604
26/05/2009,15.28,0.019828806
22/05/2009,14.98,0.007370218
21/05/2009,14.87,-0.006034212
20/05/2009,14.96,-0.014598799
19/05/2009,15.18,0.000658979
18/05/2009,15.17,0.017287665
15/05/2009,14.91,0.01011131
14/05/2009,14.76,0.01639381
13/05/2009,14.52,-0.039167734
12/05/2009,15.1,-0.028722601
11/05/2009,15.54,0.025416813
08/05/2009,15.15,0.023373351
07/05/2009,14.8,-0.003372684
06/05/2009,14.85,0.007434978
05/05/2009,14.74,0.038732366
04/05/2009,14.18,0.002824861
01/05/2009,14.14,-0.010552331
30/04/2009,14.29,0.01907511
29/04/2009,14.02,0.027478229
28/04/2009,13.64,-0.018162504
27/04/2009,13.89,-0.058717074
24/04/2009,14.73,0.012295237
23/04/2009,14.55,0.004822607
22/04/2009,14.48,0.006930035
21/04/2009,14.38,0.051366498
20/04/2009,13.66,-0.052061667
17/04/2009,14.39,-0.002775852
16/04/2009,14.43,0.028824491
15/04/2009,14.02,-0.00355999
14/04/2009,14.07,-0.024571261
13/04/2009,14.42,0.068151141
09/04/2009,13.47,0.041688492
08/04/2009,12.92,0.008550382
07/04/2009,12.81,-0.032260862
06/04/2009,13.23,-0.008280062
03/04/2009,13.34,0.029671252
02/04/2009,12.95,0.015564517
01/04/2009,12.75,-0.004694844
31/03/2009,12.81,0.008624122
30/03/2009,12.7,-0.037098536
27/03/2009,13.18,-0.012815856
26/03/2009,13.35,-0.014870162
25/03/2009,13.55,-0.005886698
24/03/2009,13.63,-0.03319208
23/03/2009,14.09,0.035395533
20/03/2009,13.6,-0.010241494
19/03/2009,13.74,0.023565155
18/03/2009,13.42,-0.041596657
17/03/2009,13.99,0.056611954
16/03/2009,13.22,-0.021699318
13/03/2009,13.51,-0.006639641
12/03/2009,13.6,0.015561633
11/03/2009,13.39,0.012021182
10/03/2009,13.23,0.044039561
09/03/2009,12.66,-0.030340717
06/03/2009,13.05,0.040662365
05/03/2009,12.53,-0.049056157
04/03/2009,13.16,0.051453282
03/03/2009,12.5,-0.006379607
02/03/2009,12.58,-0.050378727
27/02/2009,13.23,0.019077267
26/02/2009,12.98,0.039282348
25/02/2009,12.48,-0.021403909
24/02/2009,12.75,0.063127752
23/02/2009,11.97,-0.014102266
20/02/2009,12.14,0.013267193
19/02/2009,11.98,-0.019835361
18/02/2009,12.22,0.016502025
17/02/2009,12.02,-0.065993369
13/02/2009,12.84,0.014117882
12/02/2009,12.66,0.00237248
11/02/2009,12.63,-0.009456335
10/02/2009,12.75,-0.086357569
09/02/2009,13.9,0.019615594
06/02/2009,13.63,0.008843094
05/02/2009,13.51,0.038480795
04/02/2009,13,0.024923408
03/02/2009,12.68,0.042696779
02/02/2009,12.15,0.035179507
30/01/2009,11.73,-0.000852152
29/01/2009,11.74,-0.041707463
28/01/2009,12.24,0.076372979
27/01/2009,11.34,0.015104685
26/01/2009,11.17,-0.01333946
23/01/2009,11.32,0.003539827
22/01/2009,11.28,-0.027111411
21/01/2009,11.59,0.051338707
20/01/2009,11.01,-0.051338707
16/01/2009,11.59,-0.001724138
15/01/2009,11.61,-0.066635804
14/01/2009,12.41,0.025297147
13/01/2009,12.1,-0.009868501
12/01/2009,12.22,-0.071825735
09/01/2009,13.13,0.004580161
08/01/2009,13.07,0.027930442
07/01/2009,12.71,-0.022560272
06/01/2009,13,0.010827639
05/01/2009,12.86,
