Date,Close,ADI
26/01/2011,38.89,0.002832498
25/01/2011,38.78,-0.014591325
24/01/2011,39.35,0.014849223
21/01/2011,38.77,-0.00411841
20/01/2011,38.93,-0.0028216
19/01/2011,39.04,-0.020786553
18/01/2011,39.86,0.032121038
14/01/2011,38.6,0.019621297
13/01/2011,37.85,-0.005007258
12/01/2011,38.04,0.000262916
11/01/2011,38.03,0.008715227
10/01/2011,37.7,0.002922037
07/01/2011,37.59,-0.00583556
06/01/2011,37.81,0.005569568
05/01/2011,37.6,0.002129926
04/01/2011,37.52,-0.01139538
03/01/2011,37.95,0.007405482
31/12/2010,37.67,-0.007668952
30/12/2010,37.96,0.008465659
29/12/2010,37.64,0.002393937
28/12/2010,37.55,-0.015065701
27/12/2010,38.12,0.011875057
23/12/2010,37.67,0.002392028
22/12/2010,37.58,-0.010587711
21/12/2010,37.98,0.012185581
20/12/2010,37.52,0.000799893
17/12/2010,37.49,0.005617241
16/12/2010,37.28,0.003762434
15/12/2010,37.14,-0.009379675
14/12/2010,37.49,-0.001865424
13/12/2010,37.56,-0.004780886
10/12/2010,37.74,-0.010280834
09/12/2010,38.13,-0.002619174
08/12/2010,38.23,0.009725402
07/12/2010,37.86,0.018124163
06/12/2010,37.18,-0.012030622
03/12/2010,37.63,0.009881239
02/12/2010,37.26,0.016234123
01/12/2010,36.66,0.030464832
30/11/2010,35.56,-0.006167667
29/11/2010,35.78,-0.00223339
26/11/2010,35.86,-0.014121791
24/11/2010,36.37,0.018313497
23/11/2010,35.71,-0.006976448
22/11/2010,35.96,0.02192947
19/11/2010,35.18,0.018070189
18/11/2010,34.55,0.018402739
17/11/2010,33.92,0.004728141
16/11/2010,33.76,-0.008553363
15/11/2010,34.05,-0.004687966
12/11/2010,34.21,0.004100767
11/11/2010,34.07,-0.018610598
10/11/2010,34.71,-0.010318234
09/11/2010,35.07,-0.009930568
08/11/2010,35.42,-0.003100778
05/11/2010,35.53,-0.00281057
04/11/2010,35.63,0.027601695
03/11/2010,34.66,0.008984266
02/11/2010,34.35,0.016141216
01/11/2010,33.8,0.003853569
29/10/2010,33.67,0.022223137
28/10/2010,32.93,0.004260506
27/10/2010,32.79,0.024700237
26/10/2010,31.99,-0.008714652
25/10/2010,32.27,0.008089652
22/10/2010,32.01,0.019240461
21/10/2010,31.4,-0.004448689
20/10/2010,31.54,0.00859741
19/10/2010,31.27,-0.008914418
18/10/2010,31.55,-0.003796272
15/10/2010,31.67,0.007925228
14/10/2010,31.42,0
13/10/2010,31.42,-0.035639908
12/10/2010,32.56,0.002152191
11/10/2010,32.49,0.004627496
08/10/2010,32.34,0.013385414
07/10/2010,31.91,0.00976232
06/10/2010,31.6,-0.012891233
05/10/2010,32.01,0.031093876
04/10/2010,31.03,-0.011534892
01/10/2010,31.39,0.000318624
30/09/2010,31.38,-0.006036555
29/09/2010,31.57,-0.003162558
28/09/2010,31.67,0.021060127
27/09/2010,31.01,0.004524895
24/09/2010,30.87,0.047090928
23/09/2010,29.45,0.004765155
22/09/2010,29.31,-0.023935071
21/09/2010,30.02,0
20/09/2010,30.02,0.003670954
17/09/2010,29.91,0.014480805
16/09/2010,29.48,0.019870472
15/09/2010,28.9,-0.008613318
14/09/2010,29.15,0.01451304
13/09/2010,28.73,0.028240493
10/09/2010,27.93,-0.031021169
09/09/2010,28.81,-0.000347041
08/09/2010,28.82,0.005218311
07/09/2010,28.67,-0.031585187
03/09/2010,29.59,0.013610282
02/09/2010,29.19,0.023922098
01/09/2010,28.5,0.021994501
31/08/2010,27.88,-0.017775086
30/08/2010,28.38,-0.029168735
27/08/2010,29.22,0.008937839
26/08/2010,28.96,-0.001725031
25/08/2010,29.01,-0.010629279
24/08/2010,29.32,-0.019922996
23/08/2010,29.91,0.009743064
20/08/2010,29.62,-0.001686625
19/08/2010,29.67,-0.013724065
18/08/2010,30.08,0.04313795
17/08/2010,28.81,0.015742847
16/08/2010,28.36,0.010278311
13/08/2010,28.07,-0.005683852
12/08/2010,28.23,-0.03000923
11/08/2010,29.09,-0.027129504
10/08/2010,29.89,-0.019874785
09/08/2010,30.49,0.010550708
06/08/2010,30.17,-0.001986756
05/08/2010,30.23,-0.000330743
04/08/2010,30.24,0.012310919
03/08/2010,29.87,-0.007338258
02/08/2010,30.09,0.012709201
30/07/2010,29.71,-0.001009252
29/07/2010,29.74,-0.01898475
28/07/2010,30.31,-0.023799004
27/07/2010,31.04,-0.0051414
26/07/2010,31.2,0.010957248
23/07/2010,30.86,0.008134094
22/07/2010,30.61,0.034566419
21/07/2010,29.57,-0.016102327
20/07/2010,30.05,0.001332002
19/07/2010,30.01,0.027019543
16/07/2010,29.21,-0.017645521
15/07/2010,29.73,0.004382276
14/07/2010,29.6,-0.0150883
13/07/2010,30.05,0.023229457
12/07/2010,29.36,0.002045688
09/07/2010,29.3,0.007536863
08/07/2010,29.08,-0.012303641
07/07/2010,29.44,0.054086092
06/07/2010,27.89,0.00071736
02/07/2010,27.87,-0.001792436
01/07/2010,27.92,0.00215131
30/06/2010,27.86,-0.013547444
29/06/2010,28.24,-0.034113994
28/06/2010,29.22,0.003428183
25/06/2010,29.12,-0.005137877
24/06/2010,29.27,-0.017945293
23/06/2010,29.8,0.007409936
22/06/2010,29.58,-0.023388971
21/06/2010,30.28,-0.007894778
18/06/2010,30.52,-0.004250456
17/06/2010,30.65,0.001632653
16/06/2010,30.6,0.007874056
15/06/2010,30.36,0.049976639
14/06/2010,28.88,-0.005524876
11/06/2010,29.04,0.014568416
10/06/2010,28.62,0.026554933
09/06/2010,27.87,-0.0078628
08/06/2010,28.09,0.004638724
07/06/2010,27.96,-0.036520913
04/06/2010,29,-0.046159449
03/06/2010,30.37,0.018611371
02/06/2010,29.81,0.032040914
01/06/2010,28.87,-0.01033779
28/05/2010,29.17,-0.018679436
27/05/2010,29.72,0.042618133
26/05/2010,28.48,-0.006649193
25/05/2010,28.67,0.007000379
24/05/2010,28.47,-0.005953441
21/05/2010,28.64,0.018323275
20/05/2010,28.12,-0.022852111
19/05/2010,28.77,0.041517405
18/05/2010,27.6,-0.026811257
17/05/2010,28.35,0.020310693
14/05/2010,27.78,-0.028390835
13/05/2010,28.58,-0.026926031
12/05/2010,29.36,0.01717665
11/05/2010,28.86,-0.01102699
10/05/2010,29.18,0.050608128
07/05/2010,27.74,-0.012182164
06/05/2010,28.08,-0.040480056
05/05/2010,29.24,-0.005457039
04/05/2010,29.4,-0.023198216
03/05/2010,30.09,0.005331569
30/04/2010,29.93,-0.030275428
29/04/2010,30.85,0.019640566
28/04/2010,30.25,0.006966358
27/04/2010,30.04,-0.035642158
26/04/2010,31.13,0.014887006
23/04/2010,30.67,0.008184691
22/04/2010,30.42,0.004282662
21/04/2010,30.29,-0.015072369
20/04/2010,30.75,0.011118493
19/04/2010,30.41,-0.005574699
16/04/2010,30.58,-0.024868067
15/04/2010,31.35,0
14/04/2010,31.35,0.05137724
13/04/2010,29.78,0.007753283
12/04/2010,29.55,0.015001986
09/04/2010,29.11,0.004130815
08/04/2010,28.99,-0.016082468
07/04/2010,29.46,0.00578725
06/04/2010,29.29,-0.005447749
05/04/2010,29.45,0.02162432
01/04/2010,28.82,0
31/03/2010,28.82,-0.006571008
30/03/2010,29.01,0.006571008
29/03/2010,28.82,0.011516442
26/03/2010,28.49,-0.015671573
25/03/2010,28.94,-0.004137937
24/03/2010,29.06,-0.046066306
23/03/2010,30.43,0.011900967
22/03/2010,30.07,0.010698865
19/03/2010,29.75,-0.013687411
18/03/2010,30.16,-0.008912421
17/03/2010,30.43,0.013898304
16/03/2010,30.01,0.036997262
15/03/2010,28.92,-0.00207254
12/03/2010,28.98,-0.006534847
11/03/2010,29.17,-0.030719715
10/03/2010,30.08,0.027980925
09/03/2010,29.25,-0.009188426
08/03/2010,29.52,0.000677736
05/03/2010,29.5,0.014683549
04/03/2010,29.07,-0.00411947
03/03/2010,29.19,-0.014623624
02/03/2010,29.62,-0.0067295
01/03/2010,29.82,0.019641674
26/02/2010,29.24,-0.013249727
25/02/2010,29.63,0.004736139
24/02/2010,29.49,0.01159631
23/02/2010,29.15,-0.025069063
22/02/2010,29.89,0.004694844
19/02/2010,29.75,0.006068798
18/02/2010,29.57,0.041075662
17/02/2010,28.38,-0.007722046
16/02/2010,28.6,0.021559414
12/02/2010,27.99,0.01149851
11/02/2010,27.67,0.022661789
10/02/2010,27.05,-0.002584458
09/02/2010,27.12,0.011869576
08/02/2010,26.8,-0.003724399
05/02/2010,26.9,0.014981554
04/02/2010,26.5,-0.042480995
03/02/2010,27.65,-0.004690609
02/02/2010,27.78,0.009403324
01/02/2010,27.52,0.020558727
29/01/2010,26.96,-0.00702276
28/01/2010,27.15,-0.020055367
27/01/2010,27.7,0.00361664
26/01/2010,27.6,-0.014745817
25/01/2010,28.01,0.008965454
22/01/2010,27.76,-0.045766523
21/01/2010,29.06,0.004483539
20/01/2010,28.93,-0.018493678
19/01/2010,29.47,0.017457229
15/01/2010,28.96,-0.034281314
14/01/2010,29.97,-0.0010005
13/01/2010,30,-0.000333278
12/01/2010,30.01,-0.042406876
11/01/2010,31.31,-0.0057325
08/01/2010,31.49,0.0057325
07/01/2010,31.31,-0.007952961
06/01/2010,31.56,-0.001899336
05/01/2010,31.62,-0.001580029
04/01/2010,31.67,0.002845852
31/12/2009,31.58,-0.005683628
30/12/2009,31.76,0.014270101
29/12/2009,31.31,-0.002233212
28/12/2009,31.38,-0.009830426
24/12/2009,31.69,0.009830426
23/12/2009,31.38,0.001913876
22/12/2009,31.32,0.006406172
21/12/2009,31.12,0.007741974
18/12/2009,30.88,0.013366132
17/12/2009,30.47,-0.007194276
16/12/2009,30.69,0.007850874
15/12/2009,30.45,-0.004914015
14/12/2009,30.6,0.003601248
11/12/2009,30.49,0.001312767
10/12/2009,30.45,-0.001312767
09/12/2009,30.49,0.008894804
08/12/2009,30.22,-0.007253576
07/12/2009,30.44,-0.005242476
04/12/2009,30.6,-0.001958864
03/12/2009,30.66,0.008845267
02/12/2009,30.39,0.000658328
01/12/2009,30.37,0.012591286
30/11/2009,29.99,0.008034861
27/11/2009,29.75,-0.003020643
25/11/2009,29.84,0.003356834
24/11/2009,29.74,0.062433587
23/11/2009,27.94,0.016600886
20/11/2009,27.48,-0.013015368
19/11/2009,27.84,-0.016387969
18/11/2009,28.3,0.0038945
17/11/2009,28.19,0.000354799
16/11/2009,28.18,0.029530414
13/11/2009,27.36,-0.001460921
12/11/2009,27.4,-0.011611161
11/11/2009,27.72,0.000360815
10/11/2009,27.71,0.021153232
09/11/2009,27.13,0.022740961
06/11/2009,26.52,-0.013111257
05/11/2009,26.87,0.027926343
04/11/2009,26.13,0.011547472
03/11/2009,25.83,0.001162115
02/11/2009,25.8,0.006610952
30/10/2009,25.63,-0.028084169
29/10/2009,26.36,0.02186089
28/10/2009,25.79,-0.030548385
27/10/2009,26.59,-0.022681768
26/10/2009,27.2,0.00294551
23/10/2009,27.12,-0.016456762
22/10/2009,27.57,0.011674704
21/10/2009,27.25,-0.015295273
20/10/2009,27.67,-0.005046874
19/10/2009,27.81,0.005408342
16/10/2009,27.66,-0.017915205
15/10/2009,28.16,-0.017250912
14/10/2009,28.65,0.022234902
13/10/2009,28.02,-0.002851035
12/10/2009,28.1,0.024861666
09/10/2009,27.41,0.03868091
08/10/2009,26.37,-0.015054857
07/10/2009,26.77,-0.007813993
06/10/2009,26.98,0.023248141
05/10/2009,26.36,0.003800841
02/10/2009,26.26,-0.011735891
01/10/2009,26.57,-0.037308113
30/09/2009,27.58,0.010937039
29/09/2009,27.28,-0.026764708
28/09/2009,28.02,0.015827669
25/09/2009,27.58,0.007278053
24/09/2009,27.38,-0.011619593
23/09/2009,27.7,0.01527858
22/09/2009,27.28,0.00293686
21/09/2009,27.2,-0.00293686
18/09/2009,27.28,-0.006940667
17/09/2009,27.47,-0.006892826
16/09/2009,27.66,-0.03166961
15/09/2009,28.55,-0.00454308
14/09/2009,28.68,0.010163045
11/09/2009,28.39,-0.034957704
10/09/2009,29.4,0.004089985
09/09/2009,29.28,-0.000682827
08/09/2009,29.3,0.017212129
04/09/2009,28.8,0.022828033
03/09/2009,28.15,0.021181908
02/09/2009,27.56,-0.007230689
01/09/2009,27.76,-0.017497322
31/08/2009,28.25,-0.015106558
28/08/2009,28.68,0.003143009
27/08/2009,28.59,-0.001747336
26/08/2009,28.64,0.009472093
25/08/2009,28.37,0.004592836
24/08/2009,28.24,-0.00635371
21/08/2009,28.42,0.015960615
20/08/2009,27.97,0.006096487
19/08/2009,27.8,0.021084023
18/08/2009,27.22,0.017043762
17/08/2009,26.76,-0.023269748
14/08/2009,27.39,-0.015217685
13/08/2009,27.81,0.022178695
12/08/2009,27.2,0.003683245
11/08/2009,27.1,-0.002211575
10/08/2009,27.16,0.004058297
07/08/2009,27.05,-0.008466828
06/08/2009,27.28,-0.010574392
05/08/2009,27.57,-0.008307796
04/08/2009,27.8,0.007220248
03/08/2009,27.6,0.00836825
31/07/2009,27.37,-0.003646977
30/07/2009,27.47,-0.001091505
29/07/2009,27.5,-0.001816531
28/07/2009,27.55,0.001089523
27/07/2009,27.52,0.00546549
24/07/2009,27.37,-0.00073046
23/07/2009,27.39,0.025514418
22/07/2009,26.7,0.038951087
21/07/2009,25.68,-0.005436907
20/07/2009,25.82,0.008166485
17/07/2009,25.61,0.010993436
16/07/2009,25.33,0.015516524
15/07/2009,24.94,0.030947095
14/07/2009,24.18,-0.003715175
13/07/2009,24.27,0.013272696
10/07/2009,23.95,-0.003334726
09/07/2009,24.03,0.024006207
08/07/2009,23.46,-0.014388737
07/07/2009,23.8,-0.01169604
06/07/2009,24.08,-0.025421623
02/07/2009,24.7,-0.006456842
01/07/2009,24.86,0.00322321
30/06/2009,24.78,0.004043677
29/06/2009,24.68,-0.004043677
26/06/2009,24.78,-0.00040347
25/06/2009,24.79,0.043700276
24/06/2009,23.73,0.016571444
23/06/2009,23.34,-0.013194488
22/06/2009,23.65,-0.036941324
19/06/2009,24.54,0.005311555
18/06/2009,24.41,-0.009378254
17/06/2009,24.64,0.009378254
16/06/2009,24.41,-0.02388294
15/06/2009,25,-0.015873349
12/06/2009,25.4,-0.013297028
11/06/2009,25.74,0.001166181
10/06/2009,25.71,-0.000777605
09/06/2009,25.73,0.051845741
08/06/2009,24.43,0
05/06/2009,24.43,-0.005307218
04/06/2009,24.56,0.008587254
03/06/2009,24.35,-0.005324608
02/06/2009,24.48,-0.022218648
01/06/2009,25.03,0.025082221
29/05/2009,24.41,0.010708504
28/05/2009,24.15,0.00873368
27/05/2009,23.94,0.011764842
26/05/2009,23.66,0.002962965
22/05/2009,23.59,0.000848176
21/05/2009,23.57,-0.009710864
20/05/2009,23.8,0.14536585
19/05/2009,20.58,0.033599999
18/05/2009,19.9,0.022358655
15/05/2009,19.46,-0.031861102
14/05/2009,20.09,-0.001492166
13/05/2009,20.12,-0.02406205
12/05/2009,20.61,-0.009657246
11/05/2009,20.81,0.006750267
08/05/2009,20.67,-0.042156372
07/05/2009,21.56,-0.047994725
06/05/2009,22.62,0.027792017
05/05/2009,22,-0.00272356
04/05/2009,22.06,0.042126108
01/05/2009,21.15,-0.006127759
30/04/2009,21.28,0.023776679
29/04/2009,20.78,0.011130045
28/04/2009,20.55,-0.014013276
27/04/2009,20.84,-0.01523839
24/04/2009,21.16,0.011885094
23/04/2009,20.91,-0.000956023
22/04/2009,20.93,0.00863729
21/04/2009,20.75,0.003379197
20/04/2009,20.68,-0.034691053
17/04/2009,21.41,0.005620624
16/04/2009,21.29,0.041722666
15/04/2009,20.42,-0.020839136
14/04/2009,20.85,0.014493007
13/04/2009,20.55,-0.010167117
09/04/2009,20.76,0.030816819
08/04/2009,20.13,0.013000183
07/04/2009,19.87,-0.023378334
06/04/2009,20.34,-0.014156936
03/04/2009,20.63,0.051727095
02/04/2009,19.59,0.030580253
01/04/2009,19,-0.014110503
31/03/2009,19.27,-0.002591346
30/03/2009,19.32,-0.033590944
27/03/2009,19.98,-0.010950831
26/03/2009,20.2,0.018486662
25/03/2009,19.83,-0.010534334
24/03/2009,20.04,-0.013875346
23/03/2009,20.32,0.036586391
20/03/2009,19.59,-0.034615947
19/03/2009,20.28,-0.016141216
18/03/2009,20.61,0.01811555
17/03/2009,20.24,0.032641612
16/03/2009,19.59,-0.028681211
13/03/2009,20.16,0.0104713
12/03/2009,19.95,0.02641088
11/03/2009,19.43,0.013471706
10/03/2009,19.17,0.060200872
09/03/2009,18.05,-0.023543381
06/03/2009,18.48,-0.016103408
05/03/2009,18.78,-0.00742709
04/03/2009,18.92,0.036602579
03/03/2009,18.24,0.017141697
02/03/2009,17.93,-0.038834522
27/02/2009,18.64,-0.006950041
26/02/2009,18.77,-0.025770556
25/02/2009,19.26,0.025237933
24/02/2009,18.78,0.023708007
23/02/2009,18.34,-0.051020629
20/02/2009,19.3,-0.00516797
19/02/2009,19.4,-0.031458708
18/02/2009,20.02,0.0009995
17/02/2009,20,-0.066723632
13/02/2009,21.38,0.011762074
12/02/2009,21.13,0.010944673
11/02/2009,20.9,-0.005725206
10/02/2009,21.02,-0.059560643
09/02/2009,22.31,-0.003132694
06/02/2009,22.38,0.018034754
05/02/2009,21.98,0.043707561
04/02/2009,21.04,0.010511325
03/02/2009,20.82,0.02430844
02/02/2009,20.32,0.016873849
30/01/2009,19.98,-0.022761992
29/01/2009,20.44,-0.040743714
28/01/2009,21.29,0.035863274
27/01/2009,20.54,0.042263312
26/01/2009,19.69,0.001524778
23/01/2009,19.66,0.037838149
22/01/2009,18.93,0.001586043
21/01/2009,18.9,0.006902071
20/01/2009,18.77,-0.054936092
16/01/2009,19.83,0.037507607
15/01/2009,19.1,0.026526754
14/01/2009,18.6,-0.039530839
13/01/2009,19.35,0.015625318
12/01/2009,19.05,-0.016658376
09/01/2009,19.37,-0.02044016
08/01/2009,19.77,0.001012146
07/01/2009,19.75,-0.038246529
06/01/2009,20.52,0.047402239
05/01/2009,19.57,
