Date,Close,AIZ
25/01/2011,38.82,0.011659673
24/01/2011,38.37,-0.009596754
21/01/2011,38.74,0.006474191
20/01/2011,38.49,-0.004924203
19/01/2011,38.68,0.005184045
18/01/2011,38.48,-0.021340314
14/01/2011,39.31,0.020560992
13/01/2011,38.51,-0.007502299
12/01/2011,38.8,0.013231481
11/01/2011,38.29,0.001306677
10/01/2011,38.24,0.00235633
07/01/2011,38.15,-0.011467418
06/01/2011,38.59,0.004154771
05/01/2011,38.43,0.003910838
04/01/2011,38.28,-0.009360443
03/01/2011,38.64,0.003110422
31/12/2010,38.52,0.007295499
30/12/2010,38.24,-0.001306677
29/12/2010,38.29,-0.001304972
28/12/2010,38.34,0.002350177
27/12/2010,38.25,0.001308045
23/12/2010,38.2,-0.007822726
22/12/2010,38.5,0.009919163
21/12/2010,38.12,0.023624191
20/12/2010,37.23,0.000806127
17/12/2010,37.2,-0.006697949
16/12/2010,37.45,-0.001334223
15/12/2010,37.5,-0.02163102
14/12/2010,38.32,-0.00572471
13/12/2010,38.54,0.014636958
10/12/2010,37.98,-0.000526454
09/12/2010,38,0.008191352
08/12/2010,37.69,0.013354899
07/12/2010,37.19,0.005392302
06/12/2010,36.99,0.008415958
03/12/2010,36.68,0.003003415
02/12/2010,36.57,0.016542974
01/12/2010,35.97,0.019652513
30/11/2010,35.27,-0.001133466
29/11/2010,35.31,0.004826127
26/11/2010,35.14,-0.00652392
24/11/2010,35.37,0.015672069
23/11/2010,34.82,-0.006583679
22/11/2010,35.05,0.001427552
19/11/2010,35,-0.011081233
18/11/2010,35.39,0.010509967
17/11/2010,35.02,0.011487777
16/11/2010,34.62,-0.01034492
15/11/2010,34.98,-0.000571592
12/11/2010,35,-0.015592095
11/11/2010,35.55,-0.003089456
10/11/2010,35.66,-0.118343731
09/11/2010,40.14,-0.026550232
08/11/2010,41.22,-0.00411573
05/11/2010,41.39,0.014357224
04/11/2010,40.8,0.031116387
03/11/2010,39.55,-0.012063479
02/11/2010,40.03,0.003503507
01/11/2010,39.89,0.008812848
29/10/2010,39.54,-0.009314101
28/10/2010,39.91,-0.034235581
27/10/2010,41.3,-0.006275666
26/10/2010,41.56,0.007729507
25/10/2010,41.24,-0.003147321
22/10/2010,41.37,-0.000966417
21/10/2010,41.41,0.002417796
20/10/2010,41.31,0.00509648
19/10/2010,41.1,-0.014013276
18/10/2010,41.68,0.017669587
15/10/2010,40.95,0.001710864
14/10/2010,40.88,-0.00706889
13/10/2010,41.17,0.011727474
12/10/2010,40.69,0.00665765
11/10/2010,40.42,-0.011560822
08/10/2010,40.89,-0.003905302
07/10/2010,41.05,-0.007523394
06/10/2010,41.36,0
05/10/2010,41.36,0.023236951
04/10/2010,40.41,-0.004937063
01/10/2010,40.61,-0.002213751
30/09/2010,40.7,0.008141158
29/09/2010,40.37,-0.004695424
28/09/2010,40.56,0.00420013
27/09/2010,40.39,0.000495295
24/09/2010,40.37,0.025845122
23/09/2010,39.34,-0.015386859
22/09/2010,39.95,-0.009218952
21/09/2010,40.32,-0.006920443
20/09/2010,40.6,0.014888612
17/09/2010,40,0.002002003
16/09/2010,39.92,-0.006740757
15/09/2010,40.19,0.011259971
14/09/2010,39.74,0.00277183
13/09/2010,39.63,0.010654591
10/09/2010,39.21,0.006396338
09/09/2010,38.96,0.001027221
08/09/2010,38.92,0.015275378
07/09/2010,38.33,-0.010123383
03/09/2010,38.72,0.028820439
02/09/2010,37.62,0.00159617
01/09/2010,37.56,0.026984908
31/08/2010,36.56,0.015158069
30/08/2010,36.01,-0.023058941
27/08/2010,36.85,0.028349222
26/08/2010,35.82,-0.002787847
25/08/2010,35.92,0.006423706
24/08/2010,35.69,-0.0139123
23/08/2010,36.19,-0.004686432
20/08/2010,36.36,-0.009852296
19/08/2010,36.72,-0.021819047
18/08/2010,37.53,0.002133903
17/08/2010,37.45,0.021593282
16/08/2010,36.65,-0.009774718
13/08/2010,37.01,0.004332528
12/08/2010,36.85,-0.004062294
11/08/2010,37,-0.029821166
10/08/2010,38.12,0.005260401
09/08/2010,37.92,0.008208705
06/08/2010,37.61,0
05/08/2010,37.61,0.01149899
04/08/2010,37.18,-0.019971373
03/08/2010,37.93,-0.008401205
02/08/2010,38.25,0.025418366
30/07/2010,37.29,0.002954212
29/07/2010,37.18,0.019006817
28/07/2010,36.48,-0.003557262
27/07/2010,36.61,-0.010866719
26/07/2010,37.01,0.005418599
23/07/2010,36.81,-0.003254681
22/07/2010,36.93,0.015005056
21/07/2010,36.38,-0.030588391
20/07/2010,37.51,0.020469338
19/07/2010,36.75,0.004636583
16/07/2010,36.58,-0.010334604
15/07/2010,36.96,0.006242387
14/07/2010,36.73,0.007103855
13/07/2010,36.47,0.034308204
12/07/2010,35.24,-0.017998236
09/07/2010,35.88,0.00083647
08/07/2010,35.85,0.001116383
07/07/2010,35.81,0.04046136
06/07/2010,34.39,0.005832621
02/07/2010,34.19,-0.009315933
01/07/2010,34.51,-0.00549055
30/06/2010,34.7,-0.005460568
29/06/2010,34.89,-0.047847985
28/06/2010,36.6,0.015418808
25/06/2010,36.04,0.002778551
24/06/2010,35.94,-0.013267193
23/06/2010,36.42,-0.007113573
22/06/2010,36.68,-0.008686265
21/06/2010,37,-0.001350439
18/06/2010,37.05,-0.005115101
17/06/2010,37.24,0.00998524
16/06/2010,36.87,-0.001084305
15/06/2010,36.91,0.031932248
14/06/2010,35.75,-0.002793298
11/06/2010,35.85,0.0143281
10/06/2010,35.34,0.038654942
09/06/2010,34,-0.003523198
08/06/2010,34.12,0.010310888
07/06/2010,33.77,-0.015864022
04/06/2010,34.31,-0.041952221
03/06/2010,35.78,0.001678322
02/06/2010,35.72,0.031279206
01/06/2010,34.62,-0.002308137
28/05/2010,34.7,-0.017143277
27/05/2010,35.3,0.03194976
26/05/2010,34.19,-0.005250887
25/05/2010,34.37,0.024445334
24/05/2010,33.54,-0.022406598
21/05/2010,34.3,0.013797371
20/05/2010,33.83,-0.04592865
19/05/2010,35.42,0.003676995
18/05/2010,35.29,-0.026563843
17/05/2010,36.24,0.01026219
14/05/2010,35.87,-0.031557016
13/05/2010,37.02,-0.004312675
12/05/2010,37.18,0.025055777
11/05/2010,36.26,-0.007692346
10/05/2010,36.54,0.053109825
07/05/2010,34.65,-0.017735019
06/05/2010,35.27,-0.032908714
05/05/2010,36.45,0.023595821
04/05/2010,35.6,-0.026882594
03/05/2010,36.57,0.003835621
30/04/2010,36.43,0.001923342
29/04/2010,36.36,0.076268212
28/04/2010,33.69,-0.002963843
27/04/2010,33.79,-0.033467404
26/04/2010,34.94,0.00143205
23/04/2010,34.89,-0.000859476
22/04/2010,34.92,-0.000572574
21/04/2010,34.94,-0.001715757
20/04/2010,35,0.003147806
19/04/2010,34.89,0.012981576
16/04/2010,34.44,-0.035651858
15/04/2010,35.69,-0.002797987
14/04/2010,35.79,0.021749198
13/04/2010,35.02,0.001714776
12/04/2010,34.96,0.009484192
09/04/2010,34.63,-0.003746942
08/04/2010,34.76,-0.004019529
07/04/2010,34.9,-0.01620044
06/04/2010,35.47,-0.004500711
05/04/2010,35.63,0.020987724
01/04/2010,34.89,0.014725255
31/03/2010,34.38,0.001164144
30/03/2010,34.34,-0.000873235
29/03/2010,34.37,0.011706309
26/03/2010,33.97,0.008870549
25/03/2010,33.67,0.005658988
24/03/2010,33.48,0.009302393
23/03/2010,33.17,-0.005411919
22/03/2010,33.35,0.004507896
19/03/2010,33.2,-0.003007521
18/03/2010,33.3,-0.005988042
17/03/2010,33.5,0.010804427
16/03/2010,33.14,0.015815415
15/03/2010,32.62,-0.008547061
12/03/2010,32.9,-0.002428659
11/03/2010,32.98,0.011282327
10/03/2010,32.61,0.008314136
09/03/2010,32.34,0.003717476
08/03/2010,32.22,0.016901811
05/03/2010,31.68,0.022666573
04/03/2010,30.97,0.006478805
03/03/2010,30.77,0.001300813
02/03/2010,30.73,0.002606714
01/03/2010,30.65,0.004250456
26/02/2010,30.52,-0.001309758
25/02/2010,30.56,-0.012681035
24/02/2010,30.95,0.016944035
23/02/2010,30.43,-0.012410349
22/02/2010,30.81,-0.003240444
19/02/2010,30.91,0.008447094
18/02/2010,30.65,-0.001955672
17/02/2010,30.71,-0.003250978
16/02/2010,30.81,0.03131952
12/02/2010,29.86,0.003354582
11/02/2010,29.76,-0.012356143
10/02/2010,30.13,-0.007933926
09/02/2010,30.37,0.006938736
08/02/2010,30.16,-0.024886681
05/02/2010,30.92,-0.025859382
04/02/2010,31.73,0.002208551
03/02/2010,31.66,-0.014113454
02/02/2010,32.11,0.013797648
01/02/2010,31.67,0.00760701
29/01/2010,31.43,-0.004761158
28/01/2010,31.58,-0.008513373
27/01/2010,31.85,0.011367347
26/01/2010,31.49,-0.019808854
25/01/2010,32.12,0.009069648
22/01/2010,31.83,0.016791144
21/01/2010,31.3,0.032470385
20/01/2010,30.3,-0.017340529
19/01/2010,30.83,0.009778435
15/01/2010,30.53,-0.023629518
14/01/2010,31.26,-0.01050129
13/01/2010,31.59,0.009222517
12/01/2010,31.3,-0.009222517
11/01/2010,31.59,0.006988593
08/01/2010,31.37,0.000637755
07/01/2010,31.35,0.012195273
06/01/2010,30.97,-0.002901824
05/01/2010,31.06,0.029404275
04/01/2010,30.16,0.022804476
31/12/2009,29.48,-0.007098221
30/12/2009,29.69,0
29/12/2009,29.69,0.001348163
28/12/2009,29.65,0.001687764
24/12/2009,29.6,0.005420067
23/12/2009,29.44,0.000339732
22/12/2009,29.43,-0.011486613
21/12/2009,29.77,0.009789108
18/12/2009,29.48,-0.006087269
17/12/2009,29.66,-0.013063324
16/12/2009,30.05,0.009697451
15/12/2009,29.76,-0.011359962
14/12/2009,30.1,0.016075363
11/12/2009,29.62,0.008476064
10/12/2009,29.37,0.009235571
09/12/2009,29.1,-0.004115232
08/12/2009,29.22,-0.026010586
07/12/2009,29.99,-0.018827972
04/12/2009,30.56,0.009534841
03/12/2009,30.27,-0.018979627
02/12/2009,30.85,0.003572012
01/12/2009,30.74,0.005545602
30/11/2009,30.57,0.010192428
27/11/2009,30.26,-0.028987537
25/11/2009,31.15,-0.00671895
24/11/2009,31.36,0.003833871
23/11/2009,31.24,0.016785417
20/11/2009,30.72,-0.002276054
19/11/2009,30.79,-0.016108596
18/11/2009,31.29,0.001919386
17/11/2009,31.23,-0.007019812
16/11/2009,31.45,0.009584738
13/11/2009,31.15,-0.013709764
12/11/2009,31.58,-0.015397005
11/11/2009,32.07,0.019840046
10/11/2009,31.44,-0.014211513
09/11/2009,31.89,0.033804239
06/11/2009,30.83,0.006834852
05/11/2009,30.62,0.013480395
04/11/2009,30.21,0.006975614
03/11/2009,30,0.010723963
02/11/2009,29.68,-0.008387904
30/10/2009,29.93,-0.031571185
29/10/2009,30.89,0.051480734
28/10/2009,29.34,-0.024908726
27/10/2009,30.08,0.00232984
26/10/2009,30.01,-0.037283586
23/10/2009,31.15,-0.035323761
22/10/2009,32.27,0.029242769
21/10/2009,31.34,-0.025828207
20/10/2009,32.16,0.008117435
19/10/2009,31.9,0.030233011
16/10/2009,30.95,0.015958652
15/10/2009,30.46,-0.002622952
14/10/2009,30.54,-0.008802013
13/10/2009,30.81,-0.03601983
12/10/2009,31.94,0.003449901
09/10/2009,31.83,-0.029104221
08/10/2009,32.77,-0.008205486
07/10/2009,33.04,0.000302709
06/10/2009,33.03,0.042994097
05/10/2009,31.64,0.025285393
02/10/2009,30.85,-0.002913095
01/10/2009,30.94,-0.035559302
30/09/2009,32.06,-0.002803304
29/09/2009,32.15,0.000622278
28/09/2009,32.13,0.028731258
25/09/2009,31.22,0.012246366
24/09/2009,30.84,0.000973236
23/09/2009,30.81,-0.020877585
22/09/2009,31.46,-0.010120263
21/09/2009,31.78,-0.006586193
18/09/2009,31.99,0.02564649
17/09/2009,31.18,0.001283697
16/09/2009,31.14,0.015860504
15/09/2009,30.65,0.011154971
14/09/2009,30.31,0.018648559
11/09/2009,29.75,0.005054771
10/09/2009,29.6,0.012578782
09/09/2009,29.23,0.004801107
08/09/2009,29.09,0.021192386
04/09/2009,28.48,0.008816844
03/09/2009,28.23,0.003904175
02/09/2009,28.12,-0.003549879
01/09/2009,28.22,-0.059498378
31/08/2009,29.95,0.005020931
28/08/2009,29.8,0.01011813
27/08/2009,29.5,-0.013802609
26/08/2009,29.91,0.005699932
25/08/2009,29.74,0.008441718
24/08/2009,29.49,0.008513588
21/08/2009,29.24,0.039768059
20/08/2009,28.1,0.01001439
19/08/2009,27.82,0.002879772
18/08/2009,27.74,0.013427892
17/08/2009,27.37,-0.029874455
14/08/2009,28.2,-0.007067167
13/08/2009,28.4,0.01311378
12/08/2009,28.03,0.031530062
11/08/2009,27.16,-0.009527371
10/08/2009,27.42,0.003653639
07/08/2009,27.32,0.051447425
06/08/2009,25.95,-0.009969408
05/08/2009,26.21,0.002674309
04/08/2009,26.14,0.00537017
03/08/2009,26,0.01863408
31/07/2009,25.52,-0.009748566
30/07/2009,25.77,0.0303352
29/07/2009,25,-0.034594645
28/07/2009,25.88,-0.027440746
27/07/2009,26.6,0.014007422
24/07/2009,26.23,0.022360222
23/07/2009,25.65,0.054478829
22/07/2009,24.29,-0.021182055
21/07/2009,24.81,0.0060643
20/07/2009,24.66,0.000811359
17/07/2009,24.64,0.003252035
16/07/2009,24.56,0.010231315
15/07/2009,24.31,0.042005335
14/07/2009,23.31,-0.007266542
13/07/2009,23.48,0.047534564
10/07/2009,22.39,-0.021648736
09/07/2009,22.88,0.035590945
08/07/2009,22.08,-0.007220248
07/07/2009,22.24,-0.030553627
06/07/2009,22.93,-0.01428905
02/07/2009,23.26,-0.033815563
01/07/2009,24.06,-0.001246106
30/06/2009,24.09,-0.014015069
29/06/2009,24.43,0.014845633
26/06/2009,24.07,-0.009921537
25/06/2009,24.31,0.022884294
24/06/2009,23.76,0.018263408
23/06/2009,23.33,0.009907469
22/06/2009,23.1,-0.051055171
19/06/2009,24.31,0.039006832
18/06/2009,23.38,0.002569595
17/06/2009,23.32,-0.020794299
16/06/2009,23.81,-0.00251678
15/06/2009,23.87,-0.03093668
12/06/2009,24.62,-0.026058801
11/06/2009,25.27,0.007148561
10/06/2009,25.09,0.055307971
09/06/2009,23.74,-0.026191478
08/06/2009,24.37,-0.021916462
05/06/2009,24.91,0.018230199
04/06/2009,24.46,0.01648842
03/06/2009,24.06,0.008347294
02/06/2009,23.86,0.005042027
01/06/2009,23.74,0.004644298
29/05/2009,23.63,0.019227253
28/05/2009,23.18,0.034228879
27/05/2009,22.4,-0.050913758
26/05/2009,23.57,0.044239651
22/05/2009,22.55,0.024692613
21/05/2009,22,-0.024692613
20/05/2009,22.55,-0.041690797
19/05/2009,23.51,-0.009314208
18/05/2009,23.73,0.049675512
15/05/2009,22.58,-0.028379988
14/05/2009,23.23,0.04805862
13/05/2009,22.14,-0.051496526
12/05/2009,23.31,-0.011516442
11/05/2009,23.58,-0.082974401
08/05/2009,25.62,0.071589079
07/05/2009,23.85,-0.065717072
06/05/2009,25.47,0.035568185
05/05/2009,24.58,0.057349884
04/05/2009,23.21,-0.008580061
01/05/2009,23.41,-0.043057853
30/04/2009,24.44,-0.137054231
29/04/2009,28.03,0.024193272
28/04/2009,27.36,-0.007283353
27/04/2009,27.56,-0.02224706
24/04/2009,28.18,-0.044420905
23/04/2009,29.46,0.053690133
22/04/2009,27.92,0.015157273
21/04/2009,27.5,0.08180183
20/04/2009,25.34,-0.084706697
17/04/2009,27.58,-0.007585371
16/04/2009,27.79,0.03814177
15/04/2009,26.75,0.057708318
14/04/2009,25.25,-0.043400845
13/04/2009,26.37,0.012977281
09/04/2009,26.03,0.077868099
08/04/2009,24.08,0.049371729
07/04/2009,22.92,-0.02669121
06/04/2009,23.54,-0.009302393
03/04/2009,23.76,0.028603871
02/04/2009,23.09,0.02499582
01/04/2009,22.52,0.033411686
31/03/2009,21.78,0.069386495
30/03/2009,20.32,-0.098347795
27/03/2009,22.42,-0.048747684
26/03/2009,23.54,-0.004239091
25/03/2009,23.64,0.022242149
24/03/2009,23.12,-0.044414151
23/03/2009,24.17,0.123124125
20/03/2009,21.37,-0.016705725
19/03/2009,21.73,-0.060705829
18/03/2009,23.09,0.063009447
17/03/2009,21.68,0.067741678
16/03/2009,20.26,-0.009823262
13/03/2009,20.46,0.009823262
12/03/2009,20.26,0.073197156
11/03/2009,18.83,0.002658869
10/03/2009,18.78,0.078623765
09/03/2009,17.36,0.00984089
06/03/2009,17.19,0.014059986
05/03/2009,16.95,-0.111536098
04/03/2009,18.95,0.043684487
03/03/2009,18.14,-0.033607499
02/03/2009,18.76,-0.083807957
27/02/2009,20.4,-0.063158893
26/02/2009,21.73,0.023278519
25/02/2009,21.23,-0.062534631
24/02/2009,22.6,0.109301407
23/02/2009,20.26,-0.064970313
20/02/2009,21.62,-0.020600408
19/02/2009,22.07,-0.067451131
18/02/2009,23.61,0.019243698
17/02/2009,23.16,-0.078047894
13/02/2009,25.04,-0.02289875
12/02/2009,25.62,-0.014723242
11/02/2009,26,0.05901534
10/02/2009,24.51,-0.078817968
09/02/2009,26.52,0.034135625
06/02/2009,25.63,-0.007385845
05/02/2009,25.82,-0.012699805
04/02/2009,26.15,-0.037527856
03/02/2009,27.15,0.011111225
02/02/2009,26.85,0.016901811
30/01/2009,26.4,-0.028381293
29/01/2009,27.16,-0.070366498
28/01/2009,29.14,0.076274935
27/01/2009,27,0.017183837
26/01/2009,26.54,-0.013844936
23/01/2009,26.91,0.009708814
22/01/2009,26.65,-0.066061751
21/01/2009,28.47,0.104697269
20/01/2009,25.64,-0.106802533
16/01/2009,28.53,-0.007333715
15/01/2009,28.74,0.02287624
14/01/2009,28.09,-0.075734071
13/01/2009,30.3,0.001982161
12/01/2009,30.24,0.002980628
09/01/2009,30.15,-0.021654389
08/01/2009,30.81,0.02964644
07/01/2009,29.91,-0.035471699
06/01/2009,30.99,0.040163397
05/01/2009,29.77,
